Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
-0.009231849,-1,-302.5092318,-32768,1169.921875,38336,0,0
-0.009231849,-1,-302.5092318,-32768,1173.828125,38464,0,0
-0.009231849,-1,-302.5092318,-32768,1177.734375,38592,0,0
-0.009231849,-1,-302.5092318,-32768,1181.640625,38720,0,0
-0.009231849,-1,-302.5092318,-32768,1185.546875,38848,0,0
-0.009231849,-1,-302.5092318,-32768,1189.453125,38976,0,0
-0.009231849,-1,-302.5092318,-32768,1193.359375,39104,0,0
-0.009231849,-1,-302.5092318,-32768,1197.265625,39232,0,0
-0.009231849,-1,-302.5092318,-32768,1201.171875,39360,0,0
-0.009231849,-1,-302.5092318,-32768,1205.078125,39488,0,0
-0.009231849,-1,-302.5092318,-32768,1208.984375,39616,0,0
-0.009231849,-1,-302.5092318,-32768,1212.890625,39744,0,0
-0.009231849,-1,-302.5092318,-32768,1216.796875,39872,0,0
-0.009231849,-1,-302.5092318,-32768,1220.703125,40000,0,0
-0.009231849,-1,-302.5092318,-32768,1224.609375,40128,0,0
-0.009231849,-1,-302.5092318,-32768,1228.515625,40256,0,0
-0.009231849,-1,-302.5092318,-32768,1232.421875,40384,0,0
-0.009231849,-1,-302.5092318,-32768,1236.328125,40512,0,0
-0.009231849,-1,-302.5092318,-32768,1240.234375,40640,0,0
-0.009231849,-1,-302.5092318,-32768,1244.140625,40768,0,0
-0.009231849,-1,-302.5092318,-32768,1248.046875,40896,0,0
-0.009231849,-1,-302.5092318,-32768,1251.953125,41024,0,0
-0.009231849,-1,-302.5092318,-32768,1255.859375,41152,0,0
-0.009231849,-1,-302.5092318,-32768,1259.765625,41280,0,0
-0.009231849,-1,-302.5092318,-32768,1263.671875,41408,0,0
-0.009231849,-1,-302.5092318,-32768,1267.578125,41536,0,0
-0.009231849,-1,-302.5092318,-32768,1271.484375,41664,0,0
-0.009231849,-1,-302.5092318,-32768,1275.390625,41792,0,0
-0.009231849,-1,-302.5092318,-32768,1279.296875,41920,0,0
-0.009231849,-1,-302.5092318,-32768,1283.203125,42048,0,0
-0.009231849,-1,-302.5092318,-32768,1287.109375,42176,0,0
-0.009231849,-1,-302.5092318,-32768,1291.015625,42304,0,0
-0.009231849,-1,-302.5092318,-32768,1294.921875,42432,0,0
-0.009231849,-1,-302.5092318,-32768,1298.828125,42560,0,0
-0.009231849,-1,-302.5092318,-32768,1302.734375,42688,0,0
-0.009231849,-1,-302.5092318,-32768,1306.640625,42816,0,0
-0.009231849,-1,-302.5092318,-32768,1310.546875,42944,0,0
-0.009231849,-1,-302.5092318,-32768,1314.453125,43072,0,0
-0.009231849,-1,-302.5092318,-32768,1318.359375,43200,0,0
-0.009231849,-1,-302.5092318,-32768,1322.265625,43328,0,0
-0.009231849,-1,-302.5092318,-32768,1326.171875,43456,0,0
-0.009231849,-1,-302.5092318,-32768,1330.078125,43584,0,0
-0.009231849,-1,-302.5092318,-32768,1333.984375,43712,0,0
-0.009231849,-1,-302.5092318,-32768,1337.890625,43840,0,0
-0.009231849,-1,-302.5092318,-32768,1341.796875,43968,0,0
-0.009231849,-1,-302.5092318,-32768,1345.703125,44096,0,0
-0.009231849,-1,-302.5092318,-32768,1349.609375,44224,0,0
-0.009231849,-1,-302.5092318,-32768,1353.515625,44352,0,0
-0.009231849,-1,-302.5092318,-32768,1357.421875,44480,0,0
-0.009231849,-1,-302.5092318,-32768,1361.328125,44608,0,0
-0.009231849,-1,-302.5092318,-32768,1365.234375,44736,0,0
-0.009231849,-1,-302.5092318,-32768,1369.140625,44864,0,0
-0.009231849,-1,-302.5092318,-32768,1373.046875,44992,0,0
-0.009231849,-1,-302.5092318,-32768,1376.953125,45120,0,0
-0.009231849,-1,-302.5092318,-32768,1380.859375,45248,0,0
-0.009231849,-1,-302.5092318,-32768,1384.765625,45376,0,0
-0.009231849,-1,-302.5092318,-32768,1388.671875,45504,0,0
-0.009231849,-1,-302.5092318,-32768,1392.578125,45632,0,0
-0.009231849,-1,-302.5092318,-32768,1396.484375,45760,0,0
-0.009231849,-1,-302.5092318,-32768,1400.390625,45888,0,0
-0.009231849,-1,-302.5092318,-32768,1404.296875,46016,0,0
-0.009231849,-1,-302.5092318,-32768,1408.203125,46144,0,0
-0.009231849,-1,-302.5092318,-32768,1412.109375,46272,0,0
-0.009231849,-1,-302.5092318,-32768,1416.015625,46400,0,0
-0.009231849,-1,-302.5092318,-32768,1419.921875,46528,0,0
-0.009231849,-1,-302.5092318,-32768,1423.828125,46656,0,0
-0.009231849,-1,-302.5092318,-32768,1427.734375,46784,0,0
-0.009231849,-1,-302.5092318,-32768,1431.640625,46912,0,0
-0.009231849,-1,-302.5092318,-32768,1435.546875,47040,0,0
-0.009231849,-1,-302.5092318,-32768,1439.453125,47168,0,0
-0.009231849,-1,-302.5092318,-32768,1443.359375,47296,0,0
-0.009231849,-1,-302.5092318,-32768,1447.265625,47424,0,0
-0.009231849,-1,-302.5092318,-32768,1451.171875,47552,0,0
-0.009231849,-1,-302.5092318,-32768,1455.078125,47680,0,0
-0.009231849,-1,-302.5092318,-32768,1458.984375,47808,0,0
-0.009231849,-1,-302.5092318,-32768,1462.890625,47936,0,0
-0.009231849,-1,-302.5092318,-32768,1466.796875,48064,0,0
-0.009231849,-1,-302.5092318,-32768,1470.703125,48192,0,0
-0.009231849,-1,-302.5092318,-32768,1474.609375,48320,0,0
-0.009231849,-1,-302.5092318,-32768,1478.515625,48448,0,0
-0.009231849,-1,-302.5092318,-32768,1482.421875,48576,0,0
-0.009231849,-1,-302.5092318,-32768,1486.328125,48704,0,0
-0.009231849,-1,-302.5092318,-32768,1490.234375,48832,0,0
-0.009231849,-1,-302.5092318,-32768,1494.140625,48960,0,0
-0.009231849,-1,-302.5092318,-32768,1498.046875,49088,0,0
-0.009231849,-1,-302.5092318,-32768,1501.953125,49216,0,0
-0.009231849,-1,-302.5092318,-32768,1505.859375,49344,0,0
-0.009231849,-1,-302.5092318,-32768,1509.765625,49472,0,0
-0.009231849,-1,-302.5092318,-32768,1513.671875,49600,0,0
-0.009231849,-1,-302.5092318,-32768,1517.578125,49728,0,0
-0.009231849,-1,-302.5092318,-32768,1521.484375,49856,0,0
-0.009231849,-1,-302.5092318,-32768,1525.390625,49984,0,0
-0.009231849,-1,-302.5092318,-32768,1529.296875,50112,0,0
-0.009231849,-1,-302.5092318,-32768,1533.203125,50240,0,0
-0.009231849,-1,-302.5092318,-32768,1537.109375,50368,0,0
-0.009231849,-1,-302.5092318,-32768,1541.015625,50496,0,0
-0.009231849,-1,-302.5092318,-32768,1544.921875,50624,0,0
-0.009231849,-1,-302.5092318,-32768,1548.828125,50752,0,0
-0.009231849,-1,-302.5092318,-32768,1552.734375,50880,0,0
-0.009231849,-1,-302.5092318,-32768,1556.640625,51008,0,0
