Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
RAW,CAL,CAL,RAW,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
No Units,mV,mV,No Units,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-65056,-4.691944682,-4.045157915,-56088,1.172120711,16252,128,-26.0312922,-360936,9664,36294.92188,128
-64458,-4.648815948,-4.059798605,-56291,1.152792114,15984,128,-25.99523139,-360436,9728,36296.875,128
-49408,-3.563385435,-4.103504312,-56897,1.172409197,16256,128,-26.00684297,-360597,9792,36298.82813,128
-65283,-4.708316291,-4.974084493,-68968,0.002452135,34,128,-25.96861851,-360067,9856,36300.78125,128
-114696,-8.272062334,-7.620154932,-105657,0.057697303,800,128,-25.92065763,-359402,9920,36302.73438,128
-118784,-8.566895553,-7.60724516,-105478,0.145902055,2023,128,-25.90731512,-359217,9984,36304.6875,128
-115573,-8.335313003,-7.596787524,-105333,0.139555352,1935,128,-25.90197812,-359143,10048,36306.64063,128
-118304,-8.532277171,-7.608471228,-105495,0.003461838,48,128,-25.91416668,-359312,10112,36308.59375,128
-118782,-8.566751309,-7.580127428,-105102,0.013847353,192,128,-25.88877987,-358960,10176,36310.54688,128
-118784,-8.566895553,-7.609769417,-105513,0.145180839,2013,128,-25.90659391,-359207,10240,36312.5,128
-118770,-8.56588585,-7.606091214,-105462,0.147416609,2044,128,-25.90406965,-359172,10304,36314.45313,128
-118541,-8.549369997,-7.596282672,-105326,0.14655115,2032,128,-25.88639985,-358927,10368,36316.40625,128
-118768,-8.565741606,-7.630612568,-105802,0.076088318,1055,128,-25.91596972,-359337,10432,36318.35938,128
-122625,-8.843914729,-7.67056795,-106356,0.018463137,256,128,-25.93594741,-359614,10496,36320.3125,128
-122877,-8.862089379,-7.602413011,-105411,0.132992283,1844,128,-25.88272165,-358876,10560,36322.26563,128
-122625,-8.843914729,-7.600321484,-105382,0,0,128,-25.8768798,-358795,10624,36324.21875,128
-122369,-8.825451592,-7.600105119,-105379,0.137319581,1904,128,-25.85791181,-358532,10688,36326.17188,128
-121138,-8.736669867,-7.575078914,-105032,0.149724501,2076,128,-25.83317409,-358189,10752,36328.125,128
-120945,-8.722750392,-7.518463435,-104247,0.165014287,2288,128,-25.8078594,-357838,10816,36330.07813,128
-121965,-8.796314454,-7.580920766,-105113,0.147777217,2049,128,-25.85517119,-358494,10880,36332.03125,128
-120992,-8.726140109,-7.571617075,-104984,1.44E-04,2,128,-25.84637235,-358372,10944,36333.98438,128
-118397,-8.538984482,-7.560870953,-104835,0.149940866,2079,128,-25.82495222,-358075,11008,36335.9375,128
-121856,-8.788453196,-7.567650386,-104929,0.147344488,2043,128,-25.84096323,-358297,11072,36337.89063,128
-120932,-8.721812811,-7.594479632,-105301,2.16E-04,3,128,-25.86570094,-358640,11136,36339.84375,128
-122593,-8.841606837,-7.569092818,-104949,0.139627473,1936,128,-25.84060262,-358292,11200,36341.79688,128
-121921,-8.793141102,-7.543273275,-104591,0.156648178,2172,128,-25.8098788,-357866,11264,36343.75,128
-121311,-8.749146908,-7.56692917,-104919,0.017309191,240,128,-25.8308662,-358157,11328,36345.70313,128
-121460,-8.759893031,-7.587483834,-105204,0.136237757,1889,128,-25.85928212,-358551,11392,36347.65625,128
-120608,-8.698445403,-7.497692406,-103959,0.27983192,3880,128,-25.7715101,-357334,11456,36349.60938,128
-119578,-8.624160126,-7.500216663,-103994,0.23071709,3199,128,-25.75665304,-357128,11520,36351.5625,128
-122049,-8.80237267,-7.546879357,-104641,0.059428222,824,128,-25.78607867,-357536,11584,36353.51563,128
-116733,-8.418974092,-7.49963969,-103986,0.257906945,3576,128,-25.74439236,-356958,11648,36355.46875,128
-118810,-8.568770715,-7.470214065,-103578,0.288414393,3999,128,-25.72628984,-356707,11712,36357.42188,128
-122466,-8.83244739,-7.500793636,-104002,0.138473527,1920,128,-25.744176,-356955,11776,36359.375,128
-120896,-8.719216432,-7.520050111,-104269,0.111067308,1540,128,-25.76501915,-357244,11840,36361.32813,128
-122268,-8.818167307,-7.479445634,-103706,0.230500726,3196,128,-25.71799585,-356592,11904,36363.28125,128
-118833,-8.570429512,-7.488893567,-103837,0.147632974,2047,128,-25.72874197,-356741,11968,36365.23438,128
-120808,-8.712869729,-7.480960188,-103727,0.147056001,2039,128,-25.72708317,-356718,12032,36367.1875,128
-120800,-8.712292756,-7.440211468,-103162,0.294833218,4088,128,-25.69167145,-356227,12096,36369.14063,128
-118816,-8.569203445,-7.442807846,-103198,0.479897318,6654,128,-25.69484481,-356271,12160,36371.09375,128
-116736,-8.419190457,-7.476993498,-103672,0.147488731,2045,128,-25.72138556,-356639,12224,36373.04688,128
-118816,-8.569203445,-7.483484445,-103762,0.115322484,1599,128,-25.73321351,-356803,12288,36375,128
-116675,-8.414791037,-7.467473443,-103540,0.143594163,1991,128,-25.6965036,-356294,12352,36376.95313,128
-120805,-8.712653364,-7.494807541,-103919,0.145902055,2023,128,-25.7221789,-356650,12416,36378.90625,128
-119818,-8.641469317,-7.471584376,-103597,0.147488731,2045,128,-25.68741628,-356168,12480,36380.85938,128
-118788,-8.567184039,-7.451750928,-103322,0.313801207,4351,128,-25.68005987,-356066,12544,36382.8125,128
-118840,-8.570934364,-7.461920078,-103463,0.304569638,4223,128,-25.68287262,-356105,12608,36384.76563,128
-115844,-8.354857964,-7.46862739,-103556,0.323104897,4480,128,-25.67775198,-356034,12672,36386.71875,128
-119681,-8.631588654,-7.424705318,-102947,0.446288639,6188,128,-25.64673968,-355604,12736,36388.67188,128
-116733,-8.418974092,-7.375806853,-102269,0.570049354,7904,128,-25.61442919,-355156,12800,36390.625,128
-119801,-8.640243249,-7.425138047,-102953,0.425157002,5895,128,-25.62366076,-355284,12864,36392.57813,128
-118786,-8.567039796,-7.432566575,-103056,0.443115287,6144,128,-25.63520022,-355444,12928,36394.53125,128
-119296,-8.603821826,-7.411795546,-102768,0.442971044,6142,128,-25.62236257,-355266,12992,36396.48438,128
-115201,-8.308483757,-7.431484751,-103041,0.408424784,5663,128,-25.62286742,-355273,13056,36398.4375,128
-115809,-8.352333707,-7.466175254,-103522,0.295626556,4099,128,-25.65085061,-355661,13120,36400.39063,128
-116256,-8.384572075,-7.458602483,-103417,0.331759492,4600,128,-25.62863715,-355353,13184,36402.34375,128
-118911,-8.576054999,-7.448649698,-103279,0.406405378,5635,128,-25.61796315,-355205,13248,36404.29688,128
-119040,-8.585358689,-7.447712117,-103266,0.422200015,5854,128,-25.62596865,-355316,13312,36406.25,128
-115457,-8.326946894,-7.39203422,-102494,0.443043166,6143,128,-25.56019372,-354404,13376,36408.20313,128
-118724,-8.562568255,-7.294309413,-101139,0.572357246,7936,128,-25.4777587,-353261,13440,36410.15625,128
-118760,-8.565164633,-7.335490863,-101710,0.514732065,7137,128,-25.50704008,-353667,13504,36412.10938,128
-115185,-8.307329811,-7.365060731,-102120,0.446505004,6191,128,-25.51951713,-353840,13568,36414.0625,128
-116736,-8.419190457,-7.379124448,-102315,0.581588814,8064,128,-25.51764196,-353814,13632,36416.01563,128
-118783,-8.566823431,-7.366575285,-102141,0.589882802,8179,128,-25.50855464,-353688,13696,36417.96875,128
-118785,-8.566967674,-7.419440439,-102874,0.530815188,7360,128,-25.54937548,-354254,13760,36419.92188,128
-116609,-8.41003101,-7.377609894,-102294,0.444197112,6159,128,-25.50228006,-353601,13824,36421.875,128
-118261,-8.529175941,-7.335995714,-101717,0.525910917,7292,128,-25.46326226,-353060,13888,36423.82813,128
-118724,-8.562568255,-7.353232783,-101956,0.520429673,7216,128,-25.47105139,-353168,13952,36425.78125,128
-117761,-8.493115126,-7.33051447,-101641,0.537594621,7454,128,-25.45403069,-352932,14016,36427.73438,128
-115144,-8.304372824,-7.303324616,-101264,0.581516693,8063,128,-25.4147244,-352387,14080,36429.6875,128
-116494,-8.401737023,-7.332029025,-101662,0.554110474,7683,128,-25.44198638,-352765,14144,36431.64063,128
-118784,-8.566895553,-7.340827863,-101784,0.581588814,8064,128,-25.45114582,-352892,14208,36433.59375,128
-114720,-8.273793253,-7.299862778,-101216,0.584906409,8110,128,-25.41147893,-352342,14272,36435.54688,128
-115647,-8.340650003,-7.295896089,-101161,1.040787225,14431,128,-25.39856915,-352163,14336,36437.5,128
-118658,-8.557808227,-7.349626702,-101906,0.589089464,8168,128,-25.42547052,-352536,14400,36439.45313,128
-118659,-8.557880349,-7.341981809,-101800,0.590315532,8185,128,-25.41429167,-352381,14464,36441.40625,128
-118752,-8.56458766,-7.325321713,-101569,0.59067614,8190,128,-25.40729587,-352284,14528,36443.35938,128
-117776,-8.494196951,-7.335995714,-101717,0.897625792,12446,128,-25.40390616,-352237,14592,36445.3125,128
-116736,-8.419190457,-7.315945901,-101439,0.589161585,8169,128,-25.38154845,-351927,14656,36447.26563,128
-115554,-8.333942692,-7.28002933,-100941,1.052326685,14591,128,-25.36380653,-351681,14720,36449.21875,128
-118586,-8.55261547,-7.308228887,-101332,1.038190846,14395,128,-25.37895207,-351891,14784,36451.17188,128
-118781,-8.566679188,-7.315945901,-101439,0.920776835,12767,128,-25.37722115,-351867,14848,36453.125,128
-115197,-8.30819527,-7.297338521,-101181,0.923084727,12799,128,-25.34743492,-351454,14912,36455.07813,128
-115487,-8.329110542,-7.311618604,-101379,0.959145541,13299,128,-25.35486345,-351557,14976,36457.03125,128
-118329,-8.534080211,-7.333759944,-101686,0.886302696,12289,128,-25.38097148,-351919,15040,36458.98438,128
