Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
6.120715964,663,-0.590838343,-64,1464.84375,48000,-6.489989929,-703
6.148411512,666,-0.230796228,-25,1468.75,48128,-6.434598834,-697
6.203802606,672,-0.166173284,-18,1472.65625,48256,-6.333048494,-686
6.185338908,670,-0.046159246,-5,1476.5625,48384,-6.397671438,-693
6.129947813,664,0.600070193,65,1480.46875,48512,-6.453062532,-699
6.157643361,667,0.886257515,96,1484.375,48640,-6.471526231,-701
6.203802606,672,-0.295419172,-32,1488.28125,48768,-6.397671438,-693
6.148411512,666,0.72931608,79,1492.1875,48896,-6.388439589,-692
6.16687521,668,0.913953063,99,1496.09375,49024,-6.406903287,-694
6.185338908,670,0.590838343,64,1500,49152,-6.397671438,-693
6.111484115,662,0.276955473,30,1503.90625,49280,-6.517685476,-706
6.120715964,663,-0.590838343,-64,1507.8125,49408,-6.48075808,-702
6.203802606,672,-0.304651021,-33,1511.71875,49536,-6.351512192,-688
6.185338908,670,-0.230796228,-25,1515.625,49664,-6.360744041,-689
6.16687521,668,0.895489364,97,1519.53125,49792,-6.416135136,-695
6.111484115,662,0.553910947,60,1523.4375,49920,-6.536149174,-708
6.139179662,665,0.655461287,71,1527.34375,50048,-6.443830683,-698
6.185338908,670,-0.295419172,-32,1531.25,50176,-6.388439589,-692
6.203802606,672,-0.452360607,-49,1535.15625,50304,-6.360744041,-689
6.129947813,664,0.600070193,65,1539.0625,50432,-6.416135136,-695
6.129947813,664,0.600070193,65,1542.96875,50560,-6.489989929,-703
6.148411512,666,-0.553910947,-60,1546.875,50688,-6.434598834,-697
6.176107059,669,-0.507751701,-55,1550.78125,50816,-6.397671438,-693
6.194570757,671,-0.332346568,-36,1554.6875,50944,-6.351512192,-688
6.16687521,668,0.720084231,78,1558.59375,51072,-6.388439589,-692
6.093020417,660,-0.009231849,-1,1562.5,51200,-6.508453627,-705
6.129947813,664,-0.590838343,-64,1566.40625,51328,-6.443830683,-698
6.139179662,665,-0.480056154,-52,1570.3125,51456,-6.425366985,-696
6.194570757,671,-0.064622944,-7,1574.21875,51584,-6.342280343,-687
6.129947813,664,0.895489364,97,1578.125,51712,-6.434598834,-697
6.129947813,664,0.590838343,64,1582.03125,51840,-6.48075808,-702
6.139179662,665,0.655461287,71,1585.9375,51968,-6.406903287,-694
6.129947813,664,0.62776574,68,1589.84375,52096,-6.462294382,-700
